Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
321, LOC_CITY_NAME_SHANGHAI, 6.3, BUILDING_CASTLE, 56.3, 225, 0.0
321, LOC_CITY_NAME_BRUSSELS, 5.6, BUILDING_SHIPYARD, 20.1, 290, 0.0
321, LOC_CITY_NAME_LA_VENTA, 11.6, PROJECT_ENHANCE_DISTRICT_HOLY_SITE, 84.1, 203, 0.0
321, LOC_CITY_NAME_KANDY, 6.0, UNIT_TRADER, 12.6, 120, 0.0
321, LOC_CITY_NAME_STOCKHOLM, 9.2, BUILDING_RESEARCH_LAB, 175.9, 580, 0.0
321, LOC_CITY_NAME_AMSTERDAM, 6.5, BUILDING_BANK, 72.4, 290, 0.0
321, LOC_CITY_NAME_CARTHAGE, 9.0, PROJECT_ENHANCE_DISTRICT_HARBOR, 75.4, 256, 0.0
321, LOC_CITY_NAME_SEOUL, 5.4, BUILDING_UNIVERSITY, 113.1, 250, 0.0
321, LOC_CITY_NAME_NAN_MADOL, 1.6, BUILDING_WATER_MILL, 70.5, 80, 0.0
322, LOC_CITY_NAME_NIDAROS, 24.7, UNIT_FIELD_CANNON, 66.2, 330, 0.0
322, LOC_CITY_NAME_KRISTIANSAND, 10.5, UNIT_FIELD_CANNON, 132.9, 330, 0.0
322, LOC_CITY_NAME_BUENOS_AIRES, 22.8, UNIT_FIELD_CANNON, 261.8, 330, 0.0
322, LOC_CITY_NAME_SENA, 6.0, BUILDING_HUEY_TEOCALLI, 392.6, 710, 0.0
322, LOC_CITY_NAME_THEBES, 7.2, UNIT_FIELD_CANNON, 139.1, 330, 0.0
322, LOC_CITY_NAME_STAVANGER, 3.8, BUILDING_MONUMENT, 22.2, 60, 0.0
322, LOC_CITY_NAME_RA_KEDET, 15.4, UNIT_ARTILLERY, 407.8, 430, 0.0
322, LOC_CITY_NAME_AKHETATEN, 14.8, BUILDING_POTALA_PALACE, 734.0, 1060, 0.0
322, LOC_CITY_NAME_MEMPHIS, 16.8, UNIT_SETTLER, 91.9, 320, 0.0
322, LOC_CITY_NAME_IWNW, 10.8, UNIT_LINE_INFANTRY, 208.3, 360, 0.0
322, LOC_CITY_NAME_SHEDET, 6.0, UNIT_BUILDER, 37.5, 114, 0.0
322, LOC_CITY_NAME_MENDES, 10.8, DISTRICT_THEATER, 292.0, 360, 0.0
322, LOC_CITY_NAME_RIO_DE_JANEIRO, 26.4, UNIT_BIPLANE, 323.6, 430, 0.0
322, LOC_CITY_NAME_SAO_PAULO, 24.1, DISTRICT_SPACEPORT, 689.8, 1800, 0.0
322, LOC_CITY_NAME_SALVADOR, 13.2, BUILDING_FACTORY, 393.3, 390, 3.3
322, LOC_CITY_NAME_MANAUS, 20.4, UNIT_BIPLANE, 409.3, 430, 0.0
322, LOC_CITY_NAME_FORTALEZA, 13.8, BUILDING_FACTORY, 385.6, 390, 0.0
322, LOC_CITY_NAME_CURITIBA, 14.9, DISTRICT_THEATER, 82.6, 259, 0.0
322, LOC_CITY_NAME_PORTO_ALEGRE, 6.0, DISTRICT_STREET_CARNIVAL, 82.9, 126, 0.0
322, LOC_CITY_NAME_NATAL, 8.4, DISTRICT_CAMPUS, 105.1, 428, 0.0
322, LOC_CITY_NAME_CAMPINAS, 10.8, DISTRICT_CAMPUS, 308.1, 423, 0.0
322, LOC_CITY_NAME_GUARULHOS, 12.6, UNIT_ROCKET_ARTILLERY, 152.8, 680, 0.0
322, LOC_CITY_NAME_RECIFE, 6.0, BUILDING_MONUMENT, 10.8, 60, 0.0
322, LOC_CITY_NAME_POKROVKA, 14.1, BUILDING_GREAT_LIGHTHOUSE, 98.4, 290, 0.0
322, LOC_CITY_NAME_ISSYK, 3.4, UNIT_TRADER, 42.6, 112, 0.0
322, LOC_CITY_NAME_NEAPOLIS, 39.1, UNIT_AT_CREW, 416.1, 400, 16.1
322, LOC_CITY_NAME_KUL_OBA, 13.1, BUILDING_STAR_FORT, 78.8, 305, 0.0
322, LOC_CITY_NAME_KYOTO, 73.6, BUILDING_STAR_FORT, 314.0, 305, 0.0
322, LOC_CITY_NAME_TOKYO, 5.8, DISTRICT_CAMPUS, 247.3, 272, 0.0
322, LOC_CITY_NAME_OSAKA, 35.0, BUILDING_STAR_FORT, 176.0, 305, 0.0
322, LOC_CITY_NAME_TAKAMATSU, 4.8, UNIT_SETTLER, 131.7, 230, 0.0
322, LOC_CITY_NAME_OKAYAMA, 14.4, DISTRICT_HOLY_SITE, 242.0, 282, 0.0
322, LOC_CITY_NAME_XIAN, 24.2, BUILDING_FACTORY, 99.8, 390, 0.0
322, LOC_CITY_NAME_BEIJING, 21.3, UNIT_AT_CREW, 202.5, 400, 0.0
322, LOC_CITY_NAME_TAIYUAN, 5.0, BUILDING_STAR_FORT, 174.4, 305, 0.0
322, LOC_CITY_NAME_CHANGSHA, 13.0, UNIT_BUILDER, 13.0, 110, 0.0
322, LOC_CITY_NAME_HANDAN, 15.0, BUILDING_RESEARCH_LAB, 547.5, 580, 0.0
322, LOC_CITY_NAME_JIAODONG, 163.5, UNIT_BIPLANE, 163.5, 430, 0.0
322, LOC_CITY_NAME_YIYANG, 13.1, UNIT_SETTLER, 62.6, 290, 0.0
322, LOC_CITY_NAME_SHANGHAI, 6.3, BUILDING_CASTLE, 62.5, 225, 0.0
322, LOC_CITY_NAME_BRUSSELS, 5.6, BUILDING_SHIPYARD, 25.7, 290, 0.0
322, LOC_CITY_NAME_LA_VENTA, 11.6, PROJECT_ENHANCE_DISTRICT_HOLY_SITE, 95.7, 203, 0.0
322, LOC_CITY_NAME_KANDY, 4.8, UNIT_TRADER, 17.4, 120, 0.0
322, LOC_CITY_NAME_STOCKHOLM, 9.2, BUILDING_RESEARCH_LAB, 185.1, 580, 0.0
322, LOC_CITY_NAME_AMSTERDAM, 4.5, BUILDING_BANK, 76.9, 290, 0.0
322, LOC_CITY_NAME_CARTHAGE, 9.0, PROJECT_ENHANCE_DISTRICT_HARBOR, 84.4, 259, 0.0
322, LOC_CITY_NAME_SEOUL, 5.4, BUILDING_UNIVERSITY, 118.5, 250, 0.0
322, LOC_CITY_NAME_NAN_MADOL, 1.6, BUILDING_WATER_MILL, 72.1, 80, 0.0
323, LOC_CITY_NAME_NIDAROS, 24.7, UNIT_FIELD_CANNON, 90.9, 330, 0.0
323, LOC_CITY_NAME_KRISTIANSAND, 10.5, UNIT_FIELD_CANNON, 143.4, 330, 0.0
323, LOC_CITY_NAME_BUENOS_AIRES, 22.8, UNIT_FIELD_CANNON, 284.6, 330, 0.0
323, LOC_CITY_NAME_SENA, 6.0, BUILDING_HUEY_TEOCALLI, 398.6, 710, 0.0
323, LOC_CITY_NAME_THEBES, 7.2, UNIT_FIELD_CANNON, 146.3, 330, 0.0
323, LOC_CITY_NAME_STAVANGER, 3.8, BUILDING_MONUMENT, 26.0, 60, 0.0
323, LOC_CITY_NAME_RA_KEDET, 15.4, UNIT_ARTILLERY, 423.2, 430, 0.0
323, LOC_CITY_NAME_AKHETATEN, 14.8, BUILDING_POTALA_PALACE, 748.8, 1060, 0.0
323, LOC_CITY_NAME_MEMPHIS, 16.8, UNIT_SETTLER, 108.7, 320, 0.0
323, LOC_CITY_NAME_IWNW, 10.8, UNIT_LINE_INFANTRY, 219.1, 360, 0.0
323, LOC_CITY_NAME_SHEDET, 6.0, UNIT_BUILDER, 43.5, 114, 0.0
323, LOC_CITY_NAME_MENDES, 10.8, DISTRICT_THEATER, 302.8, 360, 0.0
323, LOC_CITY_NAME_RIO_DE_JANEIRO, 30.0, UNIT_BIPLANE, 353.6, 430, 0.0
323, LOC_CITY_NAME_SAO_PAULO, 27.6, DISTRICT_SPACEPORT, 717.4, 1800, 0.0
323, LOC_CITY_NAME_SALVADOR, 22.5, BUILDING_POWER_PLANT, 22.5, 580, 0.0
323, LOC_CITY_NAME_MANAUS, 20.4, UNIT_BIPLANE, 429.7, 430, 0.0
323, LOC_CITY_NAME_FORTALEZA, 13.8, BUILDING_FACTORY, 399.4, 390, 9.4
323, LOC_CITY_NAME_CURITIBA, 14.9, DISTRICT_THEATER, 97.5, 259, 0.0
323, LOC_CITY_NAME_PORTO_ALEGRE, 5.8, DISTRICT_STREET_CARNIVAL, 88.7, 126, 0.0
323, LOC_CITY_NAME_NATAL, 12.0, DISTRICT_CAMPUS, 117.1, 428, 0.0
323, LOC_CITY_NAME_CAMPINAS, 10.8, DISTRICT_CAMPUS, 318.9, 423, 0.0
323, LOC_CITY_NAME_GUARULHOS, 12.6, UNIT_ROCKET_ARTILLERY, 165.4, 680, 0.0
323, LOC_CITY_NAME_RECIFE, 6.0, BUILDING_MONUMENT, 16.8, 60, 0.0
323, LOC_CITY_NAME_POKROVKA, 14.1, BUILDING_GREAT_LIGHTHOUSE, 112.5, 290, 0.0
323, LOC_CITY_NAME_ISSYK, 3.4, UNIT_TRADER, 46.0, 112, 0.0
323, LOC_CITY_NAME_NEAPOLIS, 55.2, DISTRICT_AERODROME, 55.2, 345, 0.0
323, LOC_CITY_NAME_KUL_OBA, 13.1, BUILDING_STAR_FORT, 91.9, 305, 0.0
323, LOC_CITY_NAME_CHERTOMLYK, 3.8, BUILDING_GRANARY, 3.8, 65, 0.0
323, LOC_CITY_NAME_KYOTO, 36.8, BUILDING_MUSEUM_ARTIFACT, 36.8, 290, 0.0
323, LOC_CITY_NAME_TOKYO, 5.8, DISTRICT_CAMPUS, 253.1, 272, 0.0
323, LOC_CITY_NAME_OSAKA, 35.0, BUILDING_STAR_FORT, 211.0, 305, 0.0
323, LOC_CITY_NAME_TAKAMATSU, 4.8, UNIT_SETTLER, 136.5, 230, 0.0
323, LOC_CITY_NAME_OKAYAMA, 14.4, DISTRICT_HOLY_SITE, 256.4, 282, 0.0
323, LOC_CITY_NAME_XIAN, 24.2, BUILDING_FACTORY, 124.0, 390, 0.0
323, LOC_CITY_NAME_BEIJING, 21.3, UNIT_AT_CREW, 223.8, 400, 0.0
323, LOC_CITY_NAME_TAIYUAN, 5.0, BUILDING_STAR_FORT, 179.4, 305, 0.0
323, LOC_CITY_NAME_CHANGSHA, 8.8, UNIT_BUILDER, 21.8, 110, 0.0
323, LOC_CITY_NAME_HANDAN, 15.0, BUILDING_RESEARCH_LAB, 562.5, 580, 0.0
323, LOC_CITY_NAME_JIAODONG, 20.4, UNIT_BIPLANE, 183.9, 430, 0.0
323, LOC_CITY_NAME_YIYANG, 13.1, UNIT_SETTLER, 75.8, 290, 0.0
323, LOC_CITY_NAME_SHANGHAI, 6.3, BUILDING_CASTLE, 68.8, 225, 0.0
323, LOC_CITY_NAME_BRUSSELS, 5.6, BUILDING_SHIPYARD, 31.3, 290, 0.0
323, LOC_CITY_NAME_LA_VENTA, 13.1, PROJECT_ENHANCE_DISTRICT_HOLY_SITE, 108.8, 203, 0.0
323, LOC_CITY_NAME_KANDY, 4.8, UNIT_TRADER, 22.2, 120, 0.0
323, LOC_CITY_NAME_STOCKHOLM, 9.2, BUILDING_RESEARCH_LAB, 194.3, 580, 0.0
323, LOC_CITY_NAME_AMSTERDAM, 4.5, BUILDING_BANK, 81.4, 290, 0.0
323, LOC_CITY_NAME_CARTHAGE, 7.7, PROJECT_ENHANCE_DISTRICT_HARBOR, 92.0, 259, 0.0
323, LOC_CITY_NAME_SEOUL, 5.4, BUILDING_UNIVERSITY, 123.9, 250, 0.0
323, LOC_CITY_NAME_NAN_MADOL, 1.6, BUILDING_WATER_MILL, 73.7, 80, 0.0
324, LOC_CITY_NAME_NIDAROS, 25.0, UNIT_FIELD_CANNON, 115.9, 330, 0.0
324, LOC_CITY_NAME_KRISTIANSAND, 10.5, UNIT_FIELD_CANNON, 153.8, 330, 0.0
324, LOC_CITY_NAME_BUENOS_AIRES, 22.8, UNIT_FIELD_CANNON, 307.4, 330, 0.0
324, LOC_CITY_NAME_SENA, 6.0, BUILDING_HUEY_TEOCALLI, 404.6, 710, 0.0
324, LOC_CITY_NAME_THEBES, 5.6, UNIT_FIELD_CANNON, 151.9, 330, 0.0
324, LOC_CITY_NAME_STAVANGER, 3.8, BUILDING_MONUMENT, 29.8, 60, 0.0
324, LOC_CITY_NAME_RA_KEDET, 16.5, UNIT_ARTILLERY, 439.7, 430, 7.5
324, LOC_CITY_NAME_AKHETATEN, 14.8, BUILDING_POTALA_PALACE, 763.5, 1060, 0.0
324, LOC_CITY_NAME_MEMPHIS, 16.8, UNIT_SETTLER, 125.5, 320, 0.0
324, LOC_CITY_NAME_IWNW, 10.8, UNIT_LINE_INFANTRY, 229.9, 360, 0.0
324, LOC_CITY_NAME_SHEDET, 6.0, UNIT_BUILDER, 49.5, 114, 0.0
324, LOC_CITY_NAME_MENDES, 10.8, DISTRICT_THEATER, 313.6, 360, 0.0
324, LOC_CITY_NAME_RIO_DE_JANEIRO, 30.0, UNIT_BIPLANE, 383.6, 430, 0.0
324, LOC_CITY_NAME_SAO_PAULO, 27.6, DISTRICT_SPACEPORT, 745.0, 1800, 0.0
324, LOC_CITY_NAME_SALVADOR, 19.2, BUILDING_POWER_PLANT, 41.7, 580, 0.0
324, LOC_CITY_NAME_MANAUS, 20.4, UNIT_BIPLANE, 450.1, 430, 20.1
324, LOC_CITY_NAME_FORTALEZA, 26.6, BUILDING_POWER_PLANT, 26.6, 580, 0.0
324, LOC_CITY_NAME_CURITIBA, 14.9, DISTRICT_THEATER, 112.5, 259, 0.0
324, LOC_CITY_NAME_PORTO_ALEGRE, 5.8, DISTRICT_STREET_CARNIVAL, 94.4, 126, 0.0
324, LOC_CITY_NAME_NATAL, 12.0, DISTRICT_CAMPUS, 129.1, 428, 0.0
324, LOC_CITY_NAME_CAMPINAS, 10.8, DISTRICT_CAMPUS, 329.7, 423, 0.0
324, LOC_CITY_NAME_GUARULHOS, 12.6, UNIT_ROCKET_ARTILLERY, 178.1, 680, 0.0
324, LOC_CITY_NAME_RECIFE, 6.0, BUILDING_MONUMENT, 22.8, 60, 0.0
324, LOC_CITY_NAME_POKROVKA, 14.7, BUILDING_GREAT_LIGHTHOUSE, 127.2, 290, 0.0
324, LOC_CITY_NAME_ISSYK, 3.4, UNIT_TRADER, 49.5, 112, 0.0
324, LOC_CITY_NAME_NEAPOLIS, 39.1, DISTRICT_AERODROME, 94.3, 345, 0.0
324, LOC_CITY_NAME_KUL_OBA, 13.1, BUILDING_STAR_FORT, 105.0, 305, 0.0
324, LOC_CITY_NAME_CHERTOMLYK, 3.8, BUILDING_GRANARY, 7.5, 65, 0.0
324, LOC_CITY_NAME_KYOTO, 36.8, BUILDING_MUSEUM_ARTIFACT, 73.6, 290, 0.0
324, LOC_CITY_NAME_TOKYO, 5.8, DISTRICT_CAMPUS, 258.8, 272, 0.0
324, LOC_CITY_NAME_OSAKA, 35.0, BUILDING_STAR_FORT, 246.0, 305, 0.0
324, LOC_CITY_NAME_TAKAMATSU, 4.8, UNIT_SETTLER, 141.3, 230, 0.0
324, LOC_CITY_NAME_OKAYAMA, 14.4, DISTRICT_HOLY_SITE, 270.8, 282, 0.0
324, LOC_CITY_NAME_XIAN, 24.2, BUILDING_FACTORY, 148.2, 390, 0.0
324, LOC_CITY_NAME_BEIJING, 21.3, UNIT_AT_CREW, 245.0, 400, 0.0
324, LOC_CITY_NAME_TAIYUAN, 5.0, BUILDING_STAR_FORT, 184.4, 305, 0.0
324, LOC_CITY_NAME_CHANGSHA, 8.8, UNIT_BUILDER, 30.5, 110, 0.0
324, LOC_CITY_NAME_HANDAN, 15.0, BUILDING_RESEARCH_LAB, 577.5, 580, 0.0
324, LOC_CITY_NAME_JIAODONG, 20.4, UNIT_BIPLANE, 204.3, 430, 0.0
324, LOC_CITY_NAME_YIYANG, 13.1, UNIT_SETTLER, 88.9, 290, 0.0
324, LOC_CITY_NAME_SHANGHAI, 6.3, BUILDING_CASTLE, 75.0, 225, 0.0
324, LOC_CITY_NAME_BRUSSELS, 5.6, BUILDING_SHIPYARD, 36.9, 290, 0.0
324, LOC_CITY_NAME_LA_VENTA, 11.6, PROJECT_ENHANCE_DISTRICT_HOLY_SITE, 120.4, 203, 0.0
324, LOC_CITY_NAME_KANDY, 3.6, UNIT_TRADER, 25.8, 120, 0.0
324, LOC_CITY_NAME_STOCKHOLM, 9.2, BUILDING_RESEARCH_LAB, 203.5, 580, 0.0
324, LOC_CITY_NAME_AMSTERDAM, 4.5, BUILDING_BANK, 85.9, 290, 0.0
324, LOC_CITY_NAME_CARTHAGE, 7.7, PROJECT_ENHANCE_DISTRICT_HARBOR, 99.7, 259, 0.0
324, LOC_CITY_NAME_SEOUL, 5.4, BUILDING_UNIVERSITY, 129.3, 250, 0.0
324, LOC_CITY_NAME_NAN_MADOL, 1.6, BUILDING_WATER_MILL, 75.3, 80, 0.0
325, LOC_CITY_NAME_NIDAROS, 27.0, UNIT_FIELD_CANNON, 142.9, 330, 0.0
325, LOC_CITY_NAME_KRISTIANSAND, 10.5, UNIT_FIELD_CANNON, 164.3, 330, 0.0
325, LOC_CITY_NAME_BUENOS_AIRES, 22.8, UNIT_FIELD_CANNON, 330.3, 330, 0.3
325, LOC_CITY_NAME_SENA, 6.0, BUILDING_HUEY_TEOCALLI, 410.6, 710, 0.0
325, LOC_CITY_NAME_THEBES, 5.6, UNIT_FIELD_CANNON, 157.6, 330, 0.0
325, LOC_CITY_NAME_STAVANGER, 3.8, BUILDING_MONUMENT, 33.6, 60, 0.0
325, LOC_CITY_NAME_RA_KEDET, 21.0, DISTRICT_AERODROME, 21.0, 222, 0.0
325, LOC_CITY_NAME_AKHETATEN, 14.8, BUILDING_POTALA_PALACE, 778.3, 1060, 0.0
325, LOC_CITY_NAME_MEMPHIS, 16.8, UNIT_SETTLER, 142.3, 320, 0.0
325, LOC_CITY_NAME_IWNW, 10.8, UNIT_LINE_INFANTRY, 240.7, 360, 0.0
325, LOC_CITY_NAME_SHEDET, 6.0, UNIT_BUILDER, 55.5, 114, 0.0
325, LOC_CITY_NAME_MENDES, 10.8, DISTRICT_THEATER, 324.4, 360, 0.0
325, LOC_CITY_NAME_RIO_DE_JANEIRO, 30.0, UNIT_BIPLANE, 413.6, 430, 0.0
325, LOC_CITY_NAME_SAO_PAULO, 27.6, DISTRICT_SPACEPORT, 772.6, 1800, 0.0
325, LOC_CITY_NAME_SALVADOR, 19.2, BUILDING_POWER_PLANT, 60.9, 580, 0.0
325, LOC_CITY_NAME_MANAUS, 40.5, DISTRICT_ENCAMPMENT, 40.5, 442, 0.0
325, LOC_CITY_NAME_FORTALEZA, 17.3, BUILDING_POWER_PLANT, 43.9, 580, 0.0
325, LOC_CITY_NAME_CURITIBA, 14.9, DISTRICT_THEATER, 127.4, 259, 0.0
325, LOC_CITY_NAME_PORTO_ALEGRE, 5.8, DISTRICT_STREET_CARNIVAL, 100.2, 126, 0.0
325, LOC_CITY_NAME_NATAL, 12.0, DISTRICT_CAMPUS, 141.1, 428, 0.0
325, LOC_CITY_NAME_CAMPINAS, 10.8, DISTRICT_CAMPUS, 340.5, 423, 0.0
325, LOC_CITY_NAME_GUARULHOS, 12.6, UNIT_ROCKET_ARTILLERY, 190.7, 680, 0.0
325, LOC_CITY_NAME_RECIFE, 6.0, BUILDING_MONUMENT, 28.8, 60, 0.0
325, LOC_CITY_NAME_POKROVKA, 14.1, BUILDING_GREAT_LIGHTHOUSE, 141.2, 290, 0.0
325, LOC_CITY_NAME_ISSYK, 3.4, UNIT_TRADER, 52.9, 112, 0.0
325, LOC_CITY_NAME_NEAPOLIS, 39.1, DISTRICT_AERODROME, 133.4, 345, 0.0
325, LOC_CITY_NAME_KUL_OBA, 13.1, BUILDING_STAR_FORT, 118.1, 305, 0.0
325, LOC_CITY_NAME_CHERTOMLYK, 3.8, BUILDING_GRANARY, 11.3, 65, 0.0
325, LOC_CITY_NAME_KYOTO, 36.8, BUILDING_MUSEUM_ARTIFACT, 110.4, 290, 0.0
325, LOC_CITY_NAME_TOKYO, 5.8, DISTRICT_CAMPUS, 264.6, 272, 0.0
325, LOC_CITY_NAME_OSAKA, 35.0, BUILDING_STAR_FORT, 281.0, 305, 0.0
325, LOC_CITY_NAME_TAKAMATSU, 4.8, UNIT_SETTLER, 146.1, 230, 0.0
325, LOC_CITY_NAME_OKAYAMA, 14.4, DISTRICT_HOLY_SITE, 285.2, 282, 0.0
325, LOC_CITY_NAME_XIAN, 24.2, BUILDING_FACTORY, 172.4, 390, 0.0
325, LOC_CITY_NAME_BEIJING, 21.3, UNIT_AT_CREW, 266.3, 400, 0.0
325, LOC_CITY_NAME_TAIYUAN, 5.0, BUILDING_STAR_FORT, 189.4, 305, 0.0
325, LOC_CITY_NAME_CHANGSHA, 8.8, UNIT_BUILDER, 39.3, 110, 0.0
325, LOC_CITY_NAME_HANDAN, 15.0, BUILDING_RESEARCH_LAB, 592.5, 580, 12.5
325, LOC_CITY_NAME_JIAODONG, 20.4, UNIT_BIPLANE, 224.7, 430, 0.0
325, LOC_CITY_NAME_YIYANG, 13.1, UNIT_SETTLER, 102.0, 290, 0.0
325, LOC_CITY_NAME_SHANGHAI, 6.3, BUILDING_CASTLE, 81.3, 225, 0.0
325, LOC_CITY_NAME_BRUSSELS, 5.6, BUILDING_SHIPYARD, 42.5, 290, 0.0
325, LOC_CITY_NAME_LA_VENTA, 11.6, PROJECT_ENHANCE_DISTRICT_HOLY_SITE, 132.0, 203, 0.0
325, LOC_CITY_NAME_KANDY, 3.6, UNIT_TRADER, 29.4, 120, 0.0
325, LOC_CITY_NAME_STOCKHOLM, 9.2, BUILDING_RESEARCH_LAB, 212.7, 580, 0.0
325, LOC_CITY_NAME_AMSTERDAM, 4.5, BUILDING_BANK, 90.4, 290, 0.0
325, LOC_CITY_NAME_CARTHAGE, 7.7, PROJECT_ENHANCE_DISTRICT_HARBOR, 107.3, 259, 0.0
325, LOC_CITY_NAME_SEOUL, 5.4, BUILDING_UNIVERSITY, 134.7, 250, 0.0
325, LOC_CITY_NAME_NAN_MADOL, 1.6, BUILDING_WATER_MILL, 76.9, 80, 0.0
326, LOC_CITY_NAME_NIDAROS, 28.3, UNIT_FIELD_CANNON, 171.3, 330, 0.0
326, LOC_CITY_NAME_KRISTIANSAND, 11.0, UNIT_FIELD_CANNON, 175.3, 330, 0.0
326, LOC_CITY_NAME_BUENOS_AIRES, 24.3, UNIT_FIELD_CANNON, 24.3, 330, 0.0
326, LOC_CITY_NAME_SENA, 6.0, BUILDING_HUEY_TEOCALLI, 416.6, 710, 0.0
326, LOC_CITY_NAME_THEBES, 5.6, UNIT_FIELD_CANNON, 163.2, 330, 0.0
326, LOC_CITY_NAME_STAVANGER, 3.8, BUILDING_MONUMENT, 37.4, 60, 0.0
326, LOC_CITY_NAME_RA_KEDET, 13.5, DISTRICT_AERODROME, 34.5, 222, 0.0
326, LOC_CITY_NAME_AKHETATEN, 14.8, BUILDING_POTALA_PALACE, 793.1, 1060, 0.0
326, LOC_CITY_NAME_MEMPHIS, 19.2, UNIT_SETTLER, 161.5, 320, 0.0
326, LOC_CITY_NAME_IWNW, 10.8, UNIT_LINE_INFANTRY, 251.5, 360, 0.0
326, LOC_CITY_NAME_SHEDET, 5.8, UNIT_BUILDER, 61.3, 114, 0.0
326, LOC_CITY_NAME_MENDES, 10.8, DISTRICT_THEATER, 335.2, 360, 0.0
326, LOC_CITY_NAME_RIO_DE_JANEIRO, 30.0, UNIT_BIPLANE, 443.6, 430, 13.6
326, LOC_CITY_NAME_SAO_PAULO, 27.6, DISTRICT_SPACEPORT, 800.2, 1800, 0.0
326, LOC_CITY_NAME_SALVADOR, 19.2, BUILDING_POWER_PLANT, 80.1, 580, 0.0
326, LOC_CITY_NAME_MANAUS, 18.0, DISTRICT_ENCAMPMENT, 58.5, 442, 0.0
326, LOC_CITY_NAME_FORTALEZA, 17.3, BUILDING_POWER_PLANT, 61.1, 580, 0.0
326, LOC_CITY_NAME_CURITIBA, 14.9, DISTRICT_THEATER, 142.4, 259, 0.0
326, LOC_CITY_NAME_PORTO_ALEGRE, 5.8, DISTRICT_STREET_CARNIVAL, 105.9, 126, 0.0
326, LOC_CITY_NAME_NATAL, 12.0, DISTRICT_CAMPUS, 153.1, 428, 0.0
326, LOC_CITY_NAME_CAMPINAS, 10.8, DISTRICT_CAMPUS, 351.3, 423, 0.0
326, LOC_CITY_NAME_GUARULHOS, 12.6, UNIT_ROCKET_ARTILLERY, 203.4, 680, 0.0
326, LOC_CITY_NAME_RECIFE, 6.0, BUILDING_MONUMENT, 34.8, 60, 0.0
326, LOC_CITY_NAME_POKROVKA, 14.1, BUILDING_GREAT_LIGHTHOUSE, 155.3, 290, 0.0
326, LOC_CITY_NAME_ISSYK, 3.4, UNIT_TRADER, 56.4, 112, 0.0
326, LOC_CITY_NAME_NEAPOLIS, 39.1, DISTRICT_AERODROME, 172.5, 345, 0.0
326, LOC_CITY_NAME_KUL_OBA, 13.1, BUILDING_STAR_FORT, 131.3, 305, 0.0
326, LOC_CITY_NAME_CHERTOMLYK, 3.8, BUILDING_GRANARY, 15.0, 65, 0.0
326, LOC_CITY_NAME_KYOTO, 36.8, BUILDING_MUSEUM_ARTIFACT, 147.2, 290, 0.0
326, LOC_CITY_NAME_TOKYO, 5.8, DISTRICT_CAMPUS, 270.3, 272, 0.0
326, LOC_CITY_NAME_OSAKA, 35.0, BUILDING_STAR_FORT, 316.0, 305, 0.0
326, LOC_CITY_NAME_TAKAMATSU, 4.8, UNIT_SETTLER, 150.9, 230, 0.0
326, LOC_CITY_NAME_OKAYAMA, 7.2, BUILDING_SHRINE, 7.2, 70, 0.0
326, LOC_CITY_NAME_XIAN, 24.2, BUILDING_FACTORY, 196.6, 390, 0.0
326, LOC_CITY_NAME_BEIJING, 21.3, UNIT_AT_CREW, 287.5, 400, 0.0
326, LOC_CITY_NAME_TAIYUAN, 5.0, BUILDING_STAR_FORT, 194.4, 305, 0.0
326, LOC_CITY_NAME_CHANGSHA, 8.8, UNIT_BUILDER, 48.0, 110, 0.0
326, LOC_CITY_NAME_HANDAN, 28.3, BUILDING_BIG_BEN, 28.3, 1450, 0.0
326, LOC_CITY_NAME_JIAODONG, 20.4, UNIT_BIPLANE, 245.1, 430, 0.0
326, LOC_CITY_NAME_YIYANG, 13.1, UNIT_SETTLER, 115.1, 290, 0.0
326, LOC_CITY_NAME_SHANGHAI, 6.3, BUILDING_CASTLE, 87.5, 225, 0.0
326, LOC_CITY_NAME_BRUSSELS, 5.6, BUILDING_SHIPYARD, 48.1, 290, 0.0
326, LOC_CITY_NAME_LA_VENTA, 11.6, PROJECT_ENHANCE_DISTRICT_HOLY_SITE, 143.6, 203, 0.0
326, LOC_CITY_NAME_KANDY, 3.6, UNIT_TRADER, 33.0, 120, 0.0
326, LOC_CITY_NAME_STOCKHOLM, 9.2, BUILDING_RESEARCH_LAB, 221.9, 580, 0.0
326, LOC_CITY_NAME_AMSTERDAM, 4.5, BUILDING_BANK, 94.9, 290, 0.0
326, LOC_CITY_NAME_CARTHAGE, 7.7, PROJECT_ENHANCE_DISTRICT_HARBOR, 115.0, 259, 0.0
326, LOC_CITY_NAME_SEOUL, 5.4, BUILDING_UNIVERSITY, 140.1, 250, 0.0
326, LOC_CITY_NAME_NAN_MADOL, 1.6, BUILDING_WATER_MILL, 78.5, 80, 0.0
327, LOC_CITY_NAME_NIDAROS, 27.0, UNIT_FIELD_CANNON, 198.3, 330, 0.0
327, LOC_CITY_NAME_KRISTIANSAND, 11.0, UNIT_FIELD_CANNON, 186.3, 330, 0.0
327, LOC_CITY_NAME_BUENOS_AIRES, 24.0, UNIT_FIELD_CANNON, 48.3, 330, 0.0
327, LOC_CITY_NAME_SENA, 6.0, BUILDING_HUEY_TEOCALLI, 422.6, 710, 0.0
327, LOC_CITY_NAME_THEBES, 5.6, UNIT_FIELD_CANNON, 168.8, 330, 0.0
