Game Turn, Player, Action, Tech, Score
323, 9, Tech, TECH_ARCHERY, 0.0, OWNED
323, 9, Tech, TECH_WRITING, 0.0, OWNED
323, 9, Tech, TECH_MASONRY, 0.0, OWNED
323, 9, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
323, 9, Tech, TECH_THE_WHEEL, 0.0, OWNED
323, 9, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
323, 9, Tech, TECH_CURRENCY, 0.0, OWNED
323, 9, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
323, 9, Tech, TECH_IRON_WORKING, 0.0, OWNED
323, 9, Tech, TECH_SHIPBUILDING, 0.0, OWNED
323, 9, Tech, TECH_MATHEMATICS, 0.0, OWNED
323, 9, Tech, TECH_CONSTRUCTION, 0.0, OWNED
323, 9, Tech, TECH_ENGINEERING, 0.0, OWNED
323, 9, Tech, TECH_MILITARY_TACTICS, 0.0, OWNED
323, 9, Tech, TECH_APPRENTICESHIP, 0.0, OWNED
323, 9, Tech, TECH_MACHINERY, 0.0, OWNED
323, 9, Tech, TECH_EDUCATION, 0.0, OWNED
323, 9, Tech, TECH_STIRRUPS, 0.0, OWNED
323, 9, Tech, TECH_MILITARY_ENGINEERING, 0.0, OWNED
323, 9, Tech, TECH_CASTLES, 0.0, OWNED
323, 9, Tech, TECH_CARTOGRAPHY, 0.0, OWNED
323, 9, Tech, TECH_MASS_PRODUCTION, 0.0, OWNED
323, 9, Tech, TECH_BANKING, 0.0, OWNED
323, 9, Tech, TECH_GUNPOWDER, 0.0, OWNED
323, 9, Tech, TECH_PRINTING, 0.0, OWNED
323, 9, Tech, TECH_SQUARE_RIGGING, 0.0, OWNED
323, 9, Tech, TECH_ASTRONOMY, 0.0, OWNED
323, 9, Tech, TECH_METAL_CASTING, 0.0, OWNED
323, 9, Tech, TECH_SIEGE_TACTICS, 0.0, OWNED
323, 9, Tech, TECH_INDUSTRIALIZATION, 0.0, OWNED
323, 9, Tech, TECH_SCIENTIFIC_THEORY, 0.0, OWNED
323, 9, Tech, TECH_BALLISTICS, 0.0, OWNED
323, 9, Tech, TECH_MILITARY_SCIENCE, 0.0, OWNED
323, 9, Tech, TECH_STEAM_POWER, 0.0, OWNED
323, 9, Tech, TECH_SANITATION, 0.0, OWNED
323, 9, Tech, TECH_ECONOMICS, 0.0, OWNED
323, 9, Tech, TECH_RIFLING, 120.9, BOOSTED
323, 9, Tech, TECH_FLIGHT, 0.0, OWNED
323, 9, Tech, TECH_REPLACEABLE_PARTS, 61.2, 
323, 9, Tech, TECH_STEEL, 137.7, 
323, 9, Tech, TECH_ELECTRICITY, 0.0, OWNED
323, 9, Tech, TECH_RADIO, 0.0, OWNED
323, 9, Tech, TECH_CHEMISTRY, 0.0, OWNED
323, 9, Tech, TECH_COMBUSTION, -9740.4, 
323, 9, Tech, TECH_ADVANCED_FLIGHT, 43.7, 
323, 9, Tech, TECH_ROCKETRY, 79.5, 
323, 9, Tech, TECH_ADVANCED_BALLISTICS, -9800.1, 
323, 9, Tech, TECH_COMPUTERS, 0.0, OWNED
323, 9, Tech, TECH_TELECOMMUNICATIONS, 27.7, RESEARCHING
323, 9, Tech, TECH_SATELLITES, -9875.8, 
323, 9, Tech, TECH_ROBOTICS, 8.8, 
323, 11, Tech, TECH_POTTERY, 0.0, OWNED
323, 11, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
323, 11, Tech, TECH_MINING, 0.0, OWNED
323, 11, Tech, TECH_SAILING, 0.0, OWNED
323, 11, Tech, TECH_ASTROLOGY, 0.0, OWNED
323, 11, Tech, TECH_IRRIGATION, 0.0, OWNED
323, 11, Tech, TECH_ARCHERY, 0.0, OWNED
323, 11, Tech, TECH_WRITING, 0.0, OWNED
323, 11, Tech, TECH_MASONRY, 0.0, OWNED
323, 11, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
323, 11, Tech, TECH_THE_WHEEL, 0.0, OWNED
323, 11, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
323, 11, Tech, TECH_CURRENCY, 0.0, OWNED
323, 11, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
323, 11, Tech, TECH_IRON_WORKING, 0.0, OWNED
323, 11, Tech, TECH_SHIPBUILDING, 0.0, OWNED
323, 11, Tech, TECH_MATHEMATICS, 0.0, OWNED
323, 11, Tech, TECH_CONSTRUCTION, 0.0, OWNED
323, 11, Tech, TECH_ENGINEERING, 0.0, OWNED
323, 11, Tech, TECH_MILITARY_TACTICS, 0.0, OWNED
323, 11, Tech, TECH_APPRENTICESHIP, 0.0, OWNED
323, 11, Tech, TECH_MACHINERY, 0.0, OWNED
323, 11, Tech, TECH_EDUCATION, 0.0, OWNED
323, 11, Tech, TECH_STIRRUPS, 0.0, OWNED
323, 11, Tech, TECH_MILITARY_ENGINEERING, 0.0, OWNED
323, 11, Tech, TECH_CASTLES, 0.0, OWNED
323, 11, Tech, TECH_CARTOGRAPHY, 0.0, OWNED
323, 11, Tech, TECH_MASS_PRODUCTION, 0.0, OWNED
323, 11, Tech, TECH_BANKING, 0.0, OWNED
323, 11, Tech, TECH_GUNPOWDER, 0.0, OWNED
323, 11, Tech, TECH_PRINTING, 0.0, OWNED
323, 11, Tech, TECH_SQUARE_RIGGING, 0.0, OWNED
323, 11, Tech, TECH_ASTRONOMY, 0.0, OWNED
323, 11, Tech, TECH_METAL_CASTING, 0.0, OWNED
323, 11, Tech, TECH_SIEGE_TACTICS, 0.0, OWNED
323, 11, Tech, TECH_INDUSTRIALIZATION, 0.0, OWNED
323, 11, Tech, TECH_SCIENTIFIC_THEORY, 0.0, OWNED
323, 11, Tech, TECH_BALLISTICS, 0.0, OWNED
323, 11, Tech, TECH_MILITARY_SCIENCE, 0.0, OWNED
323, 11, Tech, TECH_STEAM_POWER, 0.0, OWNED
323, 11, Tech, TECH_SANITATION, 0.0, OWNED
323, 11, Tech, TECH_ECONOMICS, 32.6, RESEARCHING
323, 11, Tech, TECH_RIFLING, 16.0, 
323, 11, Tech, TECH_FLIGHT, 0.0, OWNED
323, 11, Tech, TECH_REPLACEABLE_PARTS, -9966.4, 
323, 11, Tech, TECH_STEEL, -9983.0, 
323, 11, Tech, TECH_ELECTRICITY, 0.0, OWNED
323, 11, Tech, TECH_RADIO, 0.0, OWNED
323, 11, Tech, TECH_CHEMISTRY, 0.0, OWNED
323, 11, Tech, TECH_COMBUSTION, -9967.1, 
323, 11, Tech, TECH_ADVANCED_FLIGHT, -9999.0, 
323, 11, Tech, TECH_ROCKETRY, -9999.0, 
323, 11, Tech, TECH_ADVANCED_BALLISTICS, -9950.5, 
323, 11, Tech, TECH_COMPUTERS, 0.0, OWNED
323, 11, Tech, TECH_TELECOMMUNICATIONS, -9999.0, 
323, 11, Tech, TECH_SATELLITES, -9999.0, 
323, 11, Tech, TECH_ROBOTICS, -9999.0, 
323, 12, Tech, TECH_POTTERY, 0.0, OWNED
323, 12, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
323, 12, Tech, TECH_MINING, 0.0, OWNED
323, 12, Tech, TECH_SAILING, 0.0, OWNED
323, 12, Tech, TECH_ASTROLOGY, 0.0, OWNED
323, 12, Tech, TECH_IRRIGATION, 0.0, OWNED
323, 12, Tech, TECH_ARCHERY, 0.0, OWNED
323, 12, Tech, TECH_WRITING, 0.0, OWNED
323, 12, Tech, TECH_MASONRY, 0.0, OWNED
323, 12, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
323, 12, Tech, TECH_THE_WHEEL, 0.0, OWNED
323, 12, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
323, 12, Tech, TECH_CURRENCY, 0.0, OWNED
323, 12, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
323, 12, Tech, TECH_IRON_WORKING, 0.0, OWNED
323, 12, Tech, TECH_SHIPBUILDING, 0.0, OWNED
323, 12, Tech, TECH_MATHEMATICS, 0.0, OWNED
323, 12, Tech, TECH_CONSTRUCTION, 0.0, OWNED
323, 12, Tech, TECH_ENGINEERING, 0.0, OWNED
323, 12, Tech, TECH_MILITARY_TACTICS, 0.0, OWNED
323, 12, Tech, TECH_APPRENTICESHIP, 0.0, OWNED
323, 12, Tech, TECH_MACHINERY, 0.0, OWNED
323, 12, Tech, TECH_EDUCATION, 0.0, OWNED
323, 12, Tech, TECH_STIRRUPS, 0.0, OWNED
323, 12, Tech, TECH_MILITARY_ENGINEERING, 0.0, OWNED
323, 12, Tech, TECH_CASTLES, 0.0, OWNED
323, 12, Tech, TECH_CARTOGRAPHY, 0.0, OWNED
323, 12, Tech, TECH_MASS_PRODUCTION, 0.0, OWNED
323, 12, Tech, TECH_BANKING, 0.0, OWNED
323, 12, Tech, TECH_GUNPOWDER, 0.0, OWNED
323, 12, Tech, TECH_PRINTING, 0.0, OWNED
323, 12, Tech, TECH_SQUARE_RIGGING, 0.0, OWNED
323, 12, Tech, TECH_ASTRONOMY, 0.0, OWNED
323, 12, Tech, TECH_METAL_CASTING, 0.0, OWNED
323, 12, Tech, TECH_SIEGE_TACTICS, 0.0, OWNED
323, 12, Tech, TECH_INDUSTRIALIZATION, 0.0, OWNED
323, 12, Tech, TECH_SCIENTIFIC_THEORY, 0.0, OWNED
323, 12, Tech, TECH_BALLISTICS, 0.0, OWNED
323, 12, Tech, TECH_MILITARY_SCIENCE, 0.0, OWNED
323, 12, Tech, TECH_STEAM_POWER, 0.0, OWNED
323, 12, Tech, TECH_SANITATION, 0.0, OWNED
323, 12, Tech, TECH_ECONOMICS, 20.8, 
323, 12, Tech, TECH_RIFLING, 25.0, RESEARCHING
323, 12, Tech, TECH_FLIGHT, 0.0, OWNED
323, 12, Tech, TECH_REPLACEABLE_PARTS, -9978.3, 
323, 12, Tech, TECH_STEEL, -9974.0, 
323, 12, Tech, TECH_ELECTRICITY, 0.0, OWNED
323, 12, Tech, TECH_RADIO, 0.0, OWNED
323, 12, Tech, TECH_CHEMISTRY, 0.0, OWNED
323, 12, Tech, TECH_COMBUSTION, -9948.9, 
323, 12, Tech, TECH_ADVANCED_FLIGHT, -9999.0, 
323, 12, Tech, TECH_ROCKETRY, -9999.0, 
323, 12, Tech, TECH_ADVANCED_BALLISTICS, -9953.2, 
323, 12, Tech, TECH_COMPUTERS, 0.0, OWNED
323, 12, Tech, TECH_TELECOMMUNICATIONS, -9999.0, 
323, 12, Tech, TECH_SATELLITES, -9999.0, 
323, 12, Tech, TECH_ROBOTICS, -9999.0, 
323, 13, Tech, TECH_POTTERY, 0.0, OWNED
323, 13, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
323, 13, Tech, TECH_MINING, 0.0, OWNED
323, 13, Tech, TECH_SAILING, 0.0, OWNED
323, 13, Tech, TECH_ASTROLOGY, 0.0, OWNED
323, 13, Tech, TECH_IRRIGATION, 0.0, OWNED
323, 13, Tech, TECH_ARCHERY, 0.0, OWNED
323, 13, Tech, TECH_WRITING, 0.0, OWNED
323, 13, Tech, TECH_MASONRY, 0.0, OWNED
323, 13, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
323, 13, Tech, TECH_THE_WHEEL, 0.0, OWNED
323, 13, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
323, 13, Tech, TECH_CURRENCY, 0.0, OWNED
323, 13, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
323, 13, Tech, TECH_IRON_WORKING, 0.0, OWNED
323, 13, Tech, TECH_SHIPBUILDING, 0.0, OWNED
323, 13, Tech, TECH_MATHEMATICS, 0.0, OWNED
323, 13, Tech, TECH_CONSTRUCTION, 0.0, OWNED
323, 13, Tech, TECH_ENGINEERING, 0.0, OWNED
323, 13, Tech, TECH_MILITARY_TACTICS, 0.0, OWNED
323, 13, Tech, TECH_APPRENTICESHIP, 0.0, OWNED
323, 13, Tech, TECH_MACHINERY, 0.0, OWNED
323, 13, Tech, TECH_EDUCATION, 0.0, OWNED
323, 13, Tech, TECH_STIRRUPS, 0.0, OWNED
323, 13, Tech, TECH_MILITARY_ENGINEERING, 0.0, OWNED
323, 13, Tech, TECH_CASTLES, 0.0, OWNED
323, 13, Tech, TECH_CARTOGRAPHY, 0.0, OWNED
323, 13, Tech, TECH_MASS_PRODUCTION, 0.0, OWNED
323, 13, Tech, TECH_BANKING, 0.0, OWNED
323, 13, Tech, TECH_GUNPOWDER, 0.0, OWNED
323, 13, Tech, TECH_PRINTING, 0.0, OWNED
323, 13, Tech, TECH_SQUARE_RIGGING, 0.0, OWNED
323, 13, Tech, TECH_ASTRONOMY, 0.0, OWNED
323, 13, Tech, TECH_METAL_CASTING, 0.0, OWNED
323, 13, Tech, TECH_SIEGE_TACTICS, 0.0, OWNED
323, 13, Tech, TECH_INDUSTRIALIZATION, 0.0, OWNED
323, 13, Tech, TECH_SCIENTIFIC_THEORY, 0.0, OWNED
323, 13, Tech, TECH_BALLISTICS, 0.0, OWNED
323, 13, Tech, TECH_MILITARY_SCIENCE, 0.0, OWNED
323, 13, Tech, TECH_STEAM_POWER, 0.0, OWNED
323, 13, Tech, TECH_SANITATION, 0.0, OWNED
323, 13, Tech, TECH_ECONOMICS, 62.0, RESEARCHING
323, 13, Tech, TECH_RIFLING, 34.3, 
323, 13, Tech, TECH_FLIGHT, 0.0, OWNED
323, 13, Tech, TECH_REPLACEABLE_PARTS, -9937.0, 
323, 13, Tech, TECH_STEEL, -9964.7, 
323, 13, Tech, TECH_ELECTRICITY, 0.0, OWNED
323, 13, Tech, TECH_RADIO, 0.0, OWNED
323, 13, Tech, TECH_CHEMISTRY, 0.0, OWNED
323, 13, Tech, TECH_COMBUSTION, -9930.4, 
323, 13, Tech, TECH_ADVANCED_FLIGHT, 13.0, 
323, 13, Tech, TECH_ROCKETRY, 24.1, 
323, 13, Tech, TECH_ADVANCED_BALLISTICS, -9902.7, 
323, 13, Tech, TECH_COMPUTERS, 0.0, OWNED
323, 13, Tech, TECH_TELECOMMUNICATIONS, -9999.0, 
323, 13, Tech, TECH_SATELLITES, -9961.8, 
323, 13, Tech, TECH_ROBOTICS, -9999.0, 
323, 14, Tech, TECH_POTTERY, 0.0, OWNED
323, 14, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
323, 14, Tech, TECH_MINING, 0.0, OWNED
323, 14, Tech, TECH_SAILING, 0.0, OWNED
323, 14, Tech, TECH_ASTROLOGY, 0.0, OWNED
323, 14, Tech, TECH_IRRIGATION, 0.0, OWNED
323, 14, Tech, TECH_ARCHERY, 0.0, OWNED
323, 14, Tech, TECH_WRITING, 0.0, OWNED
323, 14, Tech, TECH_MASONRY, 0.0, OWNED
323, 14, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
323, 14, Tech, TECH_THE_WHEEL, 0.0, OWNED
323, 14, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
323, 14, Tech, TECH_CURRENCY, 0.0, OWNED
323, 14, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
323, 14, Tech, TECH_IRON_WORKING, 0.0, OWNED
323, 14, Tech, TECH_SHIPBUILDING, 0.0, OWNED
323, 14, Tech, TECH_MATHEMATICS, 0.0, OWNED
323, 14, Tech, TECH_CONSTRUCTION, 0.0, OWNED
323, 14, Tech, TECH_ENGINEERING, 0.0, OWNED
323, 14, Tech, TECH_MILITARY_TACTICS, 0.0, OWNED
323, 14, Tech, TECH_APPRENTICESHIP, 0.0, OWNED
323, 14, Tech, TECH_MACHINERY, 0.0, OWNED
323, 14, Tech, TECH_EDUCATION, 0.0, OWNED
323, 14, Tech, TECH_STIRRUPS, 0.0, OWNED
323, 14, Tech, TECH_MILITARY_ENGINEERING, 0.0, OWNED
323, 14, Tech, TECH_CASTLES, 0.0, OWNED
323, 14, Tech, TECH_CARTOGRAPHY, 0.0, OWNED
323, 14, Tech, TECH_MASS_PRODUCTION, 0.0, OWNED
323, 14, Tech, TECH_BANKING, 0.0, OWNED
323, 14, Tech, TECH_GUNPOWDER, 0.0, OWNED
323, 14, Tech, TECH_PRINTING, 0.0, OWNED
323, 14, Tech, TECH_SQUARE_RIGGING, 0.0, OWNED
323, 14, Tech, TECH_ASTRONOMY, 0.0, OWNED
323, 14, Tech, TECH_METAL_CASTING, 0.0, OWNED
323, 14, Tech, TECH_SIEGE_TACTICS, 0.0, OWNED
323, 14, Tech, TECH_INDUSTRIALIZATION, 0.0, OWNED
323, 14, Tech, TECH_SCIENTIFIC_THEORY, 0.0, OWNED
323, 14, Tech, TECH_BALLISTICS, 0.0, OWNED
323, 14, Tech, TECH_MILITARY_SCIENCE, 0.0, OWNED
323, 14, Tech, TECH_STEAM_POWER, 0.0, OWNED
323, 14, Tech, TECH_SANITATION, 0.0, OWNED
323, 14, Tech, TECH_ECONOMICS, -9999.0, 
323, 14, Tech, TECH_RIFLING, -9999.0, 
323, 14, Tech, TECH_FLIGHT, 0.0, OWNED
323, 14, Tech, TECH_REPLACEABLE_PARTS, -9999.0, 
323, 14, Tech, TECH_STEEL, -9999.0, 
323, 14, Tech, TECH_ELECTRICITY, 0.0, OWNED
323, 14, Tech, TECH_RADIO, 0.0, OWNED
323, 14, Tech, TECH_CHEMISTRY, 0.0, OWNED
323, 14, Tech, TECH_COMBUSTION, -9999.0, 
323, 14, Tech, TECH_ADVANCED_FLIGHT, -9999.0, RESEARCHING
323, 14, Tech, TECH_ROCKETRY, -9999.0, 
323, 14, Tech, TECH_ADVANCED_BALLISTICS, -9999.0, 
323, 14, Tech, TECH_COMPUTERS, 0.0, OWNED
323, 14, Tech, TECH_TELECOMMUNICATIONS, -9999.0, 
323, 14, Tech, TECH_SATELLITES, -9999.0, 
323, 14, Tech, TECH_ROBOTICS, -9999.0, 
324, 0, Tech, TECH_POTTERY, 0.0, OWNED
324, 0, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
324, 0, Tech, TECH_MINING, 0.0, OWNED
324, 0, Tech, TECH_SAILING, 0.0, OWNED
324, 0, Tech, TECH_ASTROLOGY, 0.0, OWNED
324, 0, Tech, TECH_IRRIGATION, 0.0, OWNED
324, 0, Tech, TECH_ARCHERY, 0.0, OWNED
324, 0, Tech, TECH_WRITING, 0.0, OWNED
324, 0, Tech, TECH_MASONRY, 0.0, OWNED
324, 0, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
324, 0, Tech, TECH_THE_WHEEL, 0.0, OWNED
324, 0, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
324, 0, Tech, TECH_CURRENCY, 0.0, OWNED
324, 0, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
324, 0, Tech, TECH_IRON_WORKING, 0.0, OWNED
324, 0, Tech, TECH_SHIPBUILDING, 0.0, OWNED
324, 0, Tech, TECH_MATHEMATICS, 0.0, OWNED
324, 0, Tech, TECH_CONSTRUCTION, 0.0, OWNED
324, 0, Tech, TECH_ENGINEERING, 0.0, OWNED
324, 0, Tech, TECH_MILITARY_TACTICS, 0.0, OWNED
324, 0, Tech, TECH_APPRENTICESHIP, 0.0, OWNED
324, 0, Tech, TECH_MACHINERY, 0.0, OWNED
324, 0, Tech, TECH_EDUCATION, 0.0, OWNED
324, 0, Tech, TECH_STIRRUPS, 0.0, OWNED
324, 0, Tech, TECH_MILITARY_ENGINEERING, 0.0, OWNED
324, 0, Tech, TECH_CASTLES, 0.0, OWNED
324, 0, Tech, TECH_CARTOGRAPHY, 255.7, RESEARCHING
324, 0, Tech, TECH_MASS_PRODUCTION, 0.0, OWNED
324, 0, Tech, TECH_BANKING, 0.0, OWNED
324, 0, Tech, TECH_GUNPOWDER, 0.0, OWNED
324, 0, Tech, TECH_PRINTING, 0.0, OWNED
324, 0, Tech, TECH_SQUARE_RIGGING, 167.0, 
324, 0, Tech, TECH_ASTRONOMY, 251.3, BOOSTED
324, 0, Tech, TECH_METAL_CASTING, 0.0, OWNED
324, 0, Tech, TECH_SIEGE_TACTICS, 189.3, 
324, 0, Tech, TECH_INDUSTRIALIZATION, 329.8, 
324, 0, Tech, TECH_SCIENTIFIC_THEORY, 386.6, 
324, 0, Tech, TECH_BALLISTICS, 0.0, OWNED
324, 0, Tech, TECH_MILITARY_SCIENCE, 513.7, BOOSTED
324, 0, Tech, TECH_SANITATION, 54.9, 
324, 0, Tech, TECH_ECONOMICS, 439.8, 
324, 0, Tech, TECH_RIFLING, 619.3, BOOSTED
324, 1, Tech, TECH_POTTERY, 0.0, OWNED
324, 1, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
324, 1, Tech, TECH_MINING, 0.0, OWNED
324, 1, Tech, TECH_SAILING, 0.0, OWNED
324, 1, Tech, TECH_ASTROLOGY, 0.0, OWNED
324, 1, Tech, TECH_IRRIGATION, 0.0, OWNED
324, 1, Tech, TECH_ARCHERY, 0.0, OWNED
324, 1, Tech, TECH_WRITING, 0.0, OWNED
324, 1, Tech, TECH_MASONRY, 0.0, OWNED
324, 1, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
324, 1, Tech, TECH_THE_WHEEL, 0.0, OWNED
324, 1, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
324, 1, Tech, TECH_CURRENCY, 0.0, OWNED
324, 1, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
324, 1, Tech, TECH_IRON_WORKING, 0.0, OWNED
324, 1, Tech, TECH_SHIPBUILDING, 0.0, OWNED
324, 1, Tech, TECH_MATHEMATICS, 0.0, OWNED
324, 1, Tech, TECH_CONSTRUCTION, 0.0, OWNED
324, 1, Tech, TECH_ENGINEERING, 0.0, OWNED
324, 1, Tech, TECH_MILITARY_TACTICS, 0.0, OWNED
324, 1, Tech, TECH_APPRENTICESHIP, 0.0, OWNED
324, 1, Tech, TECH_MACHINERY, 0.0, OWNED
324, 1, Tech, TECH_EDUCATION, 0.0, OWNED
324, 1, Tech, TECH_STIRRUPS, 0.0, OWNED
324, 1, Tech, TECH_MILITARY_ENGINEERING, 0.0, OWNED
324, 1, Tech, TECH_CASTLES, 0.0, OWNED
324, 1, Tech, TECH_CARTOGRAPHY, 0.0, OWNED
324, 1, Tech, TECH_MASS_PRODUCTION, 0.0, OWNED
324, 1, Tech, TECH_BANKING, 0.0, OWNED
324, 1, Tech, TECH_GUNPOWDER, 0.0, OWNED
324, 1, Tech, TECH_PRINTING, 0.0, OWNED
324, 1, Tech, TECH_SQUARE_RIGGING, 0.0, OWNED
324, 1, Tech, TECH_ASTRONOMY, 0.0, OWNED
324, 1, Tech, TECH_METAL_CASTING, 0.0, OWNED
324, 1, Tech, TECH_SIEGE_TACTICS, 0.0, OWNED
324, 1, Tech, TECH_INDUSTRIALIZATION, 0.0, OWNED
324, 1, Tech, TECH_SCIENTIFIC_THEORY, 0.0, OWNED
324, 1, Tech, TECH_BALLISTICS, 0.0, OWNED
324, 1, Tech, TECH_MILITARY_SCIENCE, 0.0, OWNED
324, 1, Tech, TECH_STEAM_POWER, 0.0, OWNED
324, 1, Tech, TECH_SANITATION, 269.0, 
324, 1, Tech, TECH_ECONOMICS, 266.0, 
324, 1, Tech, TECH_RIFLING, 0.0, OWNED
324, 1, Tech, TECH_FLIGHT, 0.0, OWNED
324, 1, Tech, TECH_REPLACEABLE_PARTS, 857.9, 
324, 1, Tech, TECH_STEEL, 0.0, OWNED
324, 1, Tech, TECH_ELECTRICITY, 299.8, RESEARCHING
324, 1, Tech, TECH_RADIO, 0.0, OWNED
324, 1, Tech, TECH_CHEMISTRY, 3183.3, BOOSTED
324, 1, Tech, TECH_COMBUSTION, 0.0, OWNED
324, 1, Tech, TECH_ADVANCED_FLIGHT, 1567.2, 
324, 1, Tech, TECH_ROCKETRY, 1995.6, BOOSTED
324, 1, Tech, TECH_ADVANCED_BALLISTICS, 1302.8, 
324, 1, Tech, TECH_COMBINED_ARMS, 195.9, 
324, 1, Tech, TECH_PLASTICS, 195.9, 
324, 1, Tech, TECH_COMPUTERS, 6543.2, 
324, 1, Tech, TECH_SYNTHETIC_MATERIALS, 663.5, 
324, 1, Tech, TECH_TELECOMMUNICATIONS, 6668.8, 
324, 1, Tech, TECH_COMPOSITES, 844.4, 
324, 1, Tech, TECH_STEALTH_TECHNOLOGY, 753.0, 
324, 1, Tech, TECH_ROBOTICS, 10101.7, GOAL
324, 1, Contract 4982
324, 1, Contract 5092
324, 1, Contract 5095
324, 2, Tech, TECH_POTTERY, 0.0, OWNED
324, 2, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
324, 2, Tech, TECH_MINING, 0.0, OWNED
324, 2, Tech, TECH_SAILING, 0.0, OWNED
324, 2, Tech, TECH_ASTROLOGY, 0.0, OWNED
324, 2, Tech, TECH_IRRIGATION, 0.0, OWNED
324, 2, Tech, TECH_ARCHERY, 0.0, OWNED
324, 2, Tech, TECH_WRITING, 0.0, OWNED
324, 2, Tech, TECH_MASONRY, 0.0, OWNED
324, 2, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
324, 2, Tech, TECH_THE_WHEEL, 0.0, OWNED
324, 2, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
324, 2, Tech, TECH_CURRENCY, 0.0, OWNED
324, 2, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
324, 2, Tech, TECH_IRON_WORKING, 0.0, OWNED
324, 2, Tech, TECH_SHIPBUILDING, 0.0, OWNED
324, 2, Tech, TECH_MATHEMATICS, 0.0, OWNED
324, 2, Tech, TECH_CONSTRUCTION, 0.0, OWNED
324, 2, Tech, TECH_ENGINEERING, 0.0, OWNED
324, 2, Tech, TECH_MILITARY_TACTICS, 0.0, OWNED
324, 2, Tech, TECH_APPRENTICESHIP, 0.0, OWNED
324, 2, Tech, TECH_MACHINERY, 0.0, OWNED
324, 2, Tech, TECH_EDUCATION, 0.0, OWNED
324, 2, Tech, TECH_STIRRUPS, 0.0, OWNED
324, 2, Tech, TECH_MILITARY_ENGINEERING, 0.0, OWNED
324, 2, Tech, TECH_CASTLES, 0.0, OWNED
324, 2, Tech, TECH_CARTOGRAPHY, 0.0, OWNED
324, 2, Tech, TECH_MASS_PRODUCTION, 0.0, OWNED
324, 2, Tech, TECH_BANKING, 0.0, OWNED
324, 2, Tech, TECH_GUNPOWDER, 0.0, OWNED
324, 2, Tech, TECH_PRINTING, 0.0, OWNED
324, 2, Tech, TECH_SQUARE_RIGGING, 0.0, OWNED
324, 2, Tech, TECH_ASTRONOMY, 0.0, OWNED
324, 2, Tech, TECH_METAL_CASTING, 0.0, OWNED
324, 2, Tech, TECH_SIEGE_TACTICS, 0.0, OWNED
324, 2, Tech, TECH_INDUSTRIALIZATION, 0.0, OWNED
324, 2, Tech, TECH_SCIENTIFIC_THEORY, 0.0, OWNED
324, 2, Tech, TECH_BALLISTICS, 0.0, OWNED
324, 2, Tech, TECH_MILITARY_SCIENCE, 0.0, OWNED
324, 2, Tech, TECH_STEAM_POWER, 0.0, OWNED
324, 2, Tech, TECH_SANITATION, 0.0, OWNED
324, 2, Tech, TECH_ECONOMICS, 0.0, OWNED
324, 2, Tech, TECH_RIFLING, 0.0, OWNED
324, 2, Tech, TECH_FLIGHT, 0.0, OWNED
324, 2, Tech, TECH_REPLACEABLE_PARTS, 0.0, OWNED
324, 2, Tech, TECH_STEEL, 0.0, OWNED
324, 2, Tech, TECH_ELECTRICITY, 0.0, OWNED
324, 2, Tech, TECH_RADIO, 0.0, OWNED
324, 2, Tech, TECH_CHEMISTRY, 0.0, OWNED
324, 2, Tech, TECH_COMBUSTION, 648.6, RESEARCHING
324, 2, Tech, TECH_ADVANCED_FLIGHT, 2880.8, BOOSTED
324, 2, Tech, TECH_ROCKETRY, 0.0, OWNED
324, 2, Tech, TECH_ADVANCED_BALLISTICS, 0.0, OWNED
