Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
227, 1, LOC_CITY_NAME_IWNW, , CONTRACT 3087, SUBMITTED, NO_UNIT, BUILDING_BARRACKS, NO_DISTRICT, VALUE 0.0, Seek Target Wonder
338, 5, LOC_CITY_NAME_YIYANG, , CONTRACT 5331, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 1241.0, Build City Improvement
338, 5, LOC_CITY_NAME_YIYANG, , CONTRACT 5375, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 175.0, Build City Improvement
338, 5, LOC_CITY_NAME_YIYANG, , CONTRACT 5429, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 233.0, Build City Improvement
338, 5, LOC_CITY_NAME_YIYANG, , , BUILDING_UNIVERSITY, Default Specialization, , , Value 2168.8
339, 1, LOC_CITY_NAME_RA_KEDET, , CONTRACT 5537, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 770.0, Build City Improvement
339, 1, LOC_CITY_NAME_AKHETATEN, , CONTRACT 5537, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 770.0, Build City Improvement
339, 1, LOC_CITY_NAME_MEMPHIS, , CONTRACT 5537, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 770.0, Build City Improvement
339, 1, LOC_CITY_NAME_MENDES, , CONTRACT 5537, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 770.0, Build City Improvement
339, 1, LOC_CITY_NAME_SHEDET, , CONTRACT 5537, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 770.0, Build City Improvement
339, 1, LOC_CITY_NAME_RA_KEDET, , CONTRACT 5538, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 242.0, Build City Improvement
339, 1, LOC_CITY_NAME_AKHETATEN, , CONTRACT 5538, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 242.0, Build City Improvement
339, 1, LOC_CITY_NAME_MEMPHIS, , CONTRACT 5538, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 242.0, Build City Improvement
339, 1, LOC_CITY_NAME_MENDES, , CONTRACT 5538, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 242.0, Build City Improvement
339, 1, LOC_CITY_NAME_SHEDET, , CONTRACT 5538, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 242.0, Build City Improvement
339, 2, FAITH PURCHASE, , , UNIT_INQUISITOR, Unknown, CONTRACT 5526
339, 2, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 5542, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
339, 2, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 5542, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
339, 2, LOC_CITY_NAME_SALVADOR, , CONTRACT 5542, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
339, 2, LOC_CITY_NAME_MANAUS, , CONTRACT 5542, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
339, 2, LOC_CITY_NAME_FORTALEZA, , CONTRACT 5542, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
339, 2, LOC_CITY_NAME_CURITIBA, , CONTRACT 5542, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
339, 2, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 5542, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
339, 2, LOC_CITY_NAME_NATAL, , CONTRACT 5542, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
339, 2, LOC_CITY_NAME_CAMPINAS, , CONTRACT 5542, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
339, 2, LOC_CITY_NAME_GUARULHOS, , CONTRACT 5542, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 721.0, Build City Improvement
339, 2, LOC_CITY_NAME_MANAUS, , CONTRACT 5546, SUBMITTED, UNIT_FIGHTER, NO_BUILDING, NO_DISTRICT, VALUE 2337.0, Build City Building
339, 2, LOC_CITY_NAME_SALVADOR, , CONTRACT 5547, SUBMITTED, NO_UNIT, BUILDING_FORBIDDEN_CITY, NO_DISTRICT, VALUE 239.0, Seek Target Wonder
339, 2, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 5549, SUBMITTED, NO_UNIT, BUILDING_MUSEUM_ARTIFACT, NO_DISTRICT, VALUE 0.0, Build Trigger Building
339, 3, LOC_CITY_NAME_POKROVKA, , CONTRACT 5475, CANCELLED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 4324.0, Build City Building
339, 3, LOC_CITY_NAME_POKROVKA, , , BUILDING_TEMPLE, Default Specialization, , , Value 8413.1
339, 3, LOC_CITY_NAME_ISSYK, , CONTRACT 5552, SUBMITTED, NO_UNIT, BUILDING_UNIVERSITY, NO_DISTRICT, VALUE 250.0, Build City Building
339, 3, LOC_CITY_NAME_POKROVKA, , CONTRACT 5553, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 2489.0, Build City District
339, 5, LOC_CITY_NAME_XIAN, , CONTRACT 5559, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 135.0, Build City Improvement
339, 5, LOC_CITY_NAME_BEIJING, , CONTRACT 5559, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 135.0, Build City Improvement
339, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 5559, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 135.0, Build City Improvement
339, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 5559, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 135.0, Build City Improvement
339, 5, LOC_CITY_NAME_HANDAN, , CONTRACT 5559, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 135.0, Build City Improvement
339, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 5559, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 135.0, Build City Improvement
339, 5, LOC_CITY_NAME_YIYANG, , CONTRACT 5559, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 135.0, Build City Improvement
339, 5, LOC_CITY_NAME_SHANGHAI, , CONTRACT 5559, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 135.0, Build City Improvement
339, 5, LOC_CITY_NAME_SHENYANG, , CONTRACT 5559, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 135.0, Build City Improvement
339, 5, LOC_CITY_NAME_YIYANG, , CONTRACT 5561, SUBMITTED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 1131.0, Build City Building
339, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 5562, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_ENCAMPMENT, VALUE 6645.0, Build City District
339, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 5563, SUBMITTED, NO_UNIT, BUILDING_FORBIDDEN_CITY, NO_DISTRICT, VALUE 187.0, Seek Target Wonder
339, 5, LOC_CITY_NAME_XIAN, , CONTRACT 5564, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 231.0, Build City Improvement
339, 5, LOC_CITY_NAME_BEIJING, , CONTRACT 5564, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 231.0, Build City Improvement
339, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 5564, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 231.0, Build City Improvement
339, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 5564, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 231.0, Build City Improvement
339, 5, LOC_CITY_NAME_HANDAN, , CONTRACT 5564, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 231.0, Build City Improvement
339, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 5564, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 231.0, Build City Improvement
339, 5, LOC_CITY_NAME_YIYANG, , CONTRACT 5564, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 231.0, Build City Improvement
339, 5, LOC_CITY_NAME_SHANGHAI, , CONTRACT 5564, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 231.0, Build City Improvement
339, 5, LOC_CITY_NAME_SHENYANG, , CONTRACT 5564, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 231.0, Build City Improvement
340, 1, LOC_CITY_NAME_SHEDET, , CONTRACT 5565, SUBMITTED, NO_UNIT, BUILDING_WATER_MILL, NO_DISTRICT, VALUE 236.0, Build City Building
340, 2, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 5567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 271.0, Build City Improvement
340, 2, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 5567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 271.0, Build City Improvement
340, 2, LOC_CITY_NAME_SALVADOR, , CONTRACT 5567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 271.0, Build City Improvement
340, 2, LOC_CITY_NAME_MANAUS, , CONTRACT 5567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 271.0, Build City Improvement
340, 2, LOC_CITY_NAME_FORTALEZA, , CONTRACT 5567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 271.0, Build City Improvement
340, 2, LOC_CITY_NAME_CURITIBA, , CONTRACT 5567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 271.0, Build City Improvement
340, 2, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 5567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 271.0, Build City Improvement
340, 2, LOC_CITY_NAME_NATAL, , CONTRACT 5567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 271.0, Build City Improvement
340, 2, LOC_CITY_NAME_CAMPINAS, , CONTRACT 5567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 271.0, Build City Improvement
340, 2, LOC_CITY_NAME_GUARULHOS, , CONTRACT 5567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 271.0, Build City Improvement
340, 3, LOC_CITY_NAME_ISSYK, , CONTRACT 5569, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_AQUEDUCT, VALUE 90.0, Build City District
340, 4, FAITH PURCHASE, , , UNIT_INQUISITOR, Unknown, CONTRACT 5558
340, 4, LOC_CITY_NAME_KYOTO, , CONTRACT 5572, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 155.0, Build City Improvement
340, 4, LOC_CITY_NAME_TOKYO, , CONTRACT 5572, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 155.0, Build City Improvement
340, 4, LOC_CITY_NAME_OSAKA, , CONTRACT 5572, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 155.0, Build City Improvement
340, 4, LOC_CITY_NAME_TAKAMATSU, , CONTRACT 5572, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 155.0, Build City Improvement
340, 4, LOC_CITY_NAME_OKAYAMA, , CONTRACT 5572, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 155.0, Build City Improvement
340, 4, LOC_CITY_NAME_TAKAMATSU, , CONTRACT 5574, SUBMITTED, NO_UNIT, BUILDING_HUEY_TEOCALLI, NO_DISTRICT, VALUE 32.0, Seek Target Wonder
340, 4, LOC_CITY_NAME_TAKAMATSU, , CONTRACT 5575, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 353.0, Build City Building
340, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 5203, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 4843.0, Seek Target Wonder
340, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 5321, IN PROGRESS, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 2033.0, Settle City Op
340, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 5331, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 1241.0, Build City Improvement
340, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 5375, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 175.0, Build City Improvement
340, 5, LOC_CITY_NAME_TAIYUAN, , , BUILDING_AMPHITHEATER, Build City Building, CONTRACT 5431
340, 5, LOC_CITY_NAME_YIYANG, , CONTRACT 5577, SUBMITTED, NO_UNIT, BUILDING_POTALA_PALACE, NO_DISTRICT, VALUE 517.0, Seek Target Wonder
340, 5, LOC_CITY_NAME_HANDAN, , CONTRACT 5578, SUBMITTED, NO_UNIT, BUILDING_STOCK_EXCHANGE, NO_DISTRICT, VALUE 1425.0, Build City Building
340, 5, LOC_CITY_NAME_XIAN, , CONTRACT 5579, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Seek Target Wonder
340, 5, LOC_CITY_NAME_BEIJING, , CONTRACT 5579, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Seek Target Wonder
340, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 5579, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Seek Target Wonder
340, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 5579, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Seek Target Wonder
340, 5, LOC_CITY_NAME_HANDAN, , CONTRACT 5579, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Seek Target Wonder
340, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 5579, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Seek Target Wonder
340, 5, LOC_CITY_NAME_YIYANG, , CONTRACT 5579, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Seek Target Wonder
340, 5, LOC_CITY_NAME_SHANGHAI, , CONTRACT 5579, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Seek Target Wonder
340, 5, LOC_CITY_NAME_SHENYANG, , CONTRACT 5579, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Seek Target Wonder
340, 6, LOC_CITY_NAME_BRUSSELS, , CONTRACT 5582, SUBMITTED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 63.0, Build City Building
341, 1, LOC_CITY_NAME_RA_KEDET, , CONTRACT 5587, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 777.0, Build City Improvement
341, 1, LOC_CITY_NAME_AKHETATEN, , CONTRACT 5587, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 777.0, Build City Improvement
341, 1, LOC_CITY_NAME_MEMPHIS, , CONTRACT 5587, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 777.0, Build City Improvement
341, 1, LOC_CITY_NAME_MENDES, , CONTRACT 5587, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 777.0, Build City Improvement
341, 1, LOC_CITY_NAME_SHEDET, , CONTRACT 5587, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 777.0, Build City Improvement
341, 1, LOC_CITY_NAME_RA_KEDET, , CONTRACT 5589, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 249.0, Build City Improvement
341, 1, LOC_CITY_NAME_AKHETATEN, , CONTRACT 5589, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 249.0, Build City Improvement
341, 1, LOC_CITY_NAME_MEMPHIS, , CONTRACT 5589, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 249.0, Build City Improvement
341, 1, LOC_CITY_NAME_MENDES, , CONTRACT 5589, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 249.0, Build City Improvement
341, 1, LOC_CITY_NAME_SHEDET, , CONTRACT 5589, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 249.0, Build City Improvement
341, 2, LOC_CITY_NAME_CAMPINAS, , , UNIT_BUILDER, Build City Improvement, CONTRACT 5445
341, 2, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 5595, SUBMITTED, NO_UNIT, BUILDING_BARRACKS, NO_DISTRICT, VALUE 994.0, Build City Building
341, 2, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 5597, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 239.0, Build City Improvement
341, 2, LOC_CITY_NAME_SAO_PAULO, , CONTRACT 5597, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 239.0, Build City Improvement
341, 2, LOC_CITY_NAME_SALVADOR, , CONTRACT 5597, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 239.0, Build City Improvement
341, 2, LOC_CITY_NAME_MANAUS, , CONTRACT 5597, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 239.0, Build City Improvement
341, 2, LOC_CITY_NAME_FORTALEZA, , CONTRACT 5597, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 239.0, Build City Improvement
341, 2, LOC_CITY_NAME_CURITIBA, , CONTRACT 5597, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 239.0, Build City Improvement
341, 2, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 5597, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 239.0, Build City Improvement
341, 2, LOC_CITY_NAME_NATAL, , CONTRACT 5597, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 239.0, Build City Improvement
341, 2, LOC_CITY_NAME_GUARULHOS, , CONTRACT 5597, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 239.0, Build City Improvement
341, 2, LOC_CITY_NAME_RECIFE, , CONTRACT 5598, SUBMITTED, NO_UNIT, BUILDING_WATER_MILL, NO_DISTRICT, VALUE 279.0, Build City Building
341, 3, LOC_CITY_NAME_POKROVKA, , , BUILDING_WAT, Default Specialization, , , Value 4648.0
341, 3, FAITH PURCHASE, , , UNIT_INQUISITOR, Unknown, CONTRACT 5571
341, 3, LOC_CITY_NAME_NEAPOLIS, , CONTRACT 5600, SUBMITTED, UNIT_FIGHTER, NO_BUILDING, NO_DISTRICT, VALUE 3353.0, Build City Building
341, 3, LOC_CITY_NAME_ISSYK, , CONTRACT 5601, SUBMITTED, NO_UNIT, BUILDING_MUSEUM_ARTIFACT, NO_DISTRICT, VALUE 0.0, Build Trigger Building
341, 4, FAITH PURCHASE, , , UNIT_INQUISITOR, Unknown, CONTRACT 5576
341, 4, LOC_CITY_NAME_KYOTO, , CONTRACT 5602, SUBMITTED, UNIT_FIELD_CANNON, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Simple Operation Attack
341, 4, LOC_CITY_NAME_TOKYO, , CONTRACT 5602, SUBMITTED, UNIT_FIELD_CANNON, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Simple Operation Attack
341, 4, LOC_CITY_NAME_OSAKA, , CONTRACT 5602, SUBMITTED, UNIT_FIELD_CANNON, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Simple Operation Attack
341, 4, LOC_CITY_NAME_TAKAMATSU, , CONTRACT 5602, SUBMITTED, UNIT_FIELD_CANNON, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Simple Operation Attack
341, 4, LOC_CITY_NAME_OKAYAMA, , CONTRACT 5602, SUBMITTED, UNIT_FIELD_CANNON, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Simple Operation Attack
341, 4, LOC_CITY_NAME_TOKYO, , CONTRACT 5606, SUBMITTED, NO_UNIT, BUILDING_LIBRARY, NO_DISTRICT, VALUE 920.0, Build City Building
341, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 5609, SUBMITTED, NO_UNIT, BUILDING_FORBIDDEN_CITY, NO_DISTRICT, VALUE 337.0, Seek Target Wonder
341, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 5610, SUBMITTED, NO_UNIT, BUILDING_FORBIDDEN_CITY, NO_DISTRICT, VALUE 198.0, Seek Target Wonder
341, 5, LOC_CITY_NAME_XIAN, , CONTRACT 5611, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Build City Improvement
341, 5, LOC_CITY_NAME_BEIJING, , CONTRACT 5611, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Build City Improvement
341, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 5611, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Build City Improvement
341, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 5611, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Build City Improvement
341, 5, LOC_CITY_NAME_HANDAN, , CONTRACT 5611, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Build City Improvement
341, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 5611, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Build City Improvement
341, 5, LOC_CITY_NAME_YIYANG, , CONTRACT 5611, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Build City Improvement
341, 5, LOC_CITY_NAME_SHANGHAI, , CONTRACT 5611, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Build City Improvement
341, 5, LOC_CITY_NAME_SHENYANG, , CONTRACT 5611, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 187.0, Build City Improvement
341, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 5612, SUBMITTED, UNIT_FIGHTER, NO_BUILDING, NO_DISTRICT, VALUE 1414.0, Build City Building
341, 5, LOC_CITY_NAME_XIAN, , CONTRACT 5613, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 173.0, Build City Improvement
341, 5, LOC_CITY_NAME_BEIJING, , CONTRACT 5613, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 173.0, Build City Improvement
341, 5, LOC_CITY_NAME_TAIYUAN, , CONTRACT 5613, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 173.0, Build City Improvement
341, 5, LOC_CITY_NAME_CHANGSHA, , CONTRACT 5613, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 173.0, Build City Improvement
341, 5, LOC_CITY_NAME_HANDAN, , CONTRACT 5613, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 173.0, Build City Improvement
341, 5, LOC_CITY_NAME_JIAODONG, , CONTRACT 5613, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 173.0, Build City Improvement
341, 5, LOC_CITY_NAME_YIYANG, , CONTRACT 5613, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 173.0, Build City Improvement
341, 5, LOC_CITY_NAME_SHANGHAI, , CONTRACT 5613, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 173.0, Build City Improvement
341, 5, LOC_CITY_NAME_SHENYANG, , CONTRACT 5613, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 173.0, Build City Improvement
342, 1, LOC_CITY_NAME_MENDES, , CONTRACT 5617, SUBMITTED, NO_UNIT, BUILDING_AMPHITHEATER, NO_DISTRICT, VALUE 1628.0, Build City Building
342, 1, LOC_CITY_NAME_AKHETATEN, , CONTRACT 5620, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_ENTERTAINMENT_COMPLEX, VALUE 1475.0, Build City District
342, 1, LOC_CITY_NAME_RA_KEDET, , CONTRACT 5622, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 0.0, Build Trigger Building
342, 1, LOC_CITY_NAME_AKHETATEN, , CONTRACT 5622, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 0.0, Build Trigger Building
342, 1, LOC_CITY_NAME_MEMPHIS, , CONTRACT 5622, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 0.0, Build Trigger Building
342, 1, LOC_CITY_NAME_MENDES, , CONTRACT 5622, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 0.0, Build Trigger Building
342, 1, LOC_CITY_NAME_SHEDET, , CONTRACT 5622, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 0.0, Build Trigger Building
342, 2, LOC_CITY_NAME_FORTALEZA, , CONTRACT 5625, SUBMITTED, NO_UNIT, BUILDING_POTALA_PALACE, NO_DISTRICT, VALUE 554.0, Seek Target Wonder
342, 3, LOC_CITY_NAME_NEAPOLIS, , CONTRACT 5627, SUBMITTED, NO_UNIT, BUILDING_HERMITAGE, NO_DISTRICT, VALUE 146.0, Seek Target Wonder
342, 3, LOC_CITY_NAME_POKROVKA, , CONTRACT 5628, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 282.0, Build City Improvement
342, 3, LOC_CITY_NAME_ISSYK, , CONTRACT 5628, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 282.0, Build City Improvement
